Course Name,Activity Name,Instructor,Type,Recorded in Gradebook,Attempt Selected,Activity Level Average Score,Activity Level Average Time on Task,Submitted,Grade,Score,Time on Task,StudentID
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/3/2022 4:09:14 PM","	--","	100%","	01:14:30",1332
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/25/2022 12:56:12 PM","	--","	100%","	00:50:16",1342
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 2:12:07 PM","	--","	100%","	02:09:17",1346
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/1/2022 9:06:22 PM","	--","	100%","	01:07:38",1348
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/5/2022 12:08:51 AM","	--","	40%","	00:51:52",1360
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 9:39:26 PM","	--","	100%","	00:56:24",1364
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 12:32:24 AM","	--","	100%","	01:27:54",1366
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/2/2022 11:18:52 AM","	--","	100%","	01:27:33",1371
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	","	","	","	",1373
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	","	","	","	",1373
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/3/2022 1:42:58 PM","	--","	100%","	00:46:32",1381
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 2:30:33 PM","	--","	70%","	01:29:36",1382
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/30/2022 12:19:20 PM","	--","	90%","	01:50:42",1388
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 1:23:53 PM","	--","	100%","	00:52:33",1399
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/2/2022 9:02:38 PM","	--","	100%","	01:46:18",1406
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	","	","	","	",1408
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/23/2022 5:18:13 PM","	--","	100%","	00:44:53",1409
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/5/2022 1:45:30 AM","	--","	50%","	01:04:51",1414
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/24/2022 12:25:38 PM","	--","	100%","	01:06:38",1425
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	--","	--","	0%","	--:--:--",1429
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/30/2022 8:49:29 PM","	--","	100%","	00:45:38",1430
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 4:18:12 PM","	--","	100%","	00:37:38",1434
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/5/2022 12:11:34 AM","	--","	100%","	00:33:54",1436
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/24/2022 6:24:54 PM","	--","	100%","	01:03:50",1440
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 11:50:17 PM","	--","	100%","	00:46:39",1441
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 1:52:15 PM","	--","	100%","	00:40:22",1446
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	--","	--","	0%","	--:--:--",1447
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	--","	--","	0%","	--:--:--",1447
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	--","	--","	0%","	--:--:--",1452
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 9:54:10 PM","	--","	100%","	01:02:40",1459
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 3:53:27 PM","	--","	100%","	01:17:50",1461
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/3/2022 6:21:26 PM","	--","	70%","	02:35:46",1468
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/29/2022 5:04:44 PM","	--","	100%","	00:35:08",1469
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/22/2022 5:11:18 PM","	--","	100%","	01:54:46",1472
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	5/4/2022 7:35:07 PM","	--","	100%","	00:57:10",1495
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/3/2022 4:14:34 PM","	--","	100%","	00:40:16",1499
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/3/2022 7:52:49 PM","	--","	100%","	01:57:49",1510
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	","	","	","	",1524
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/3/2022 11:23:22 AM","	--","	100%","	00:54:43",1524
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	3/23/2022 5:42:37 PM","	--","	100%","	01:02:35",1526
"	BITM 330 Spring 22","	Access Chapter 7: Simulation Training","	Liu, Mai; Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	92%","	01:13:54","	4/4/2022 6:46:57 PM","	--","	100%","	01:06:11",1530
